STDR_YM,VIAT_SE_CD,VIAT_CD,VIAT_ID,LCLASDC,MLSFCDC,SCLASDC,DCLASDC,BCLASDC,VIAT_NM,ADRES_CD,ADRES_NM,TELNO,X_VALUE,Y_VALUE,ADRES_SP,BLCK_CD,REGIST_DE,ERSR_DE,REGIST_DT,geometry
,030104,0200,AA0000017327,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,208573.189219,553832.780932,,215010,,,,POINT (208573.189219 553832.780932)
,030104,0200,AA0000017328,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,209457.759684,556151.436653,,210591,,,,POINT (209457.759684 556151.436653)
,040113,0000,AA0000017329,숙박/음식,숙박시설,기타숙박시설,,,,,,,209269.671082,555757.942234,,215283,,,,POINT (209269.671082 555757.942234)
,030201,0000,AA0000017330,교육/보건,보건시설,병/의원,미분류,,,,,,215651.496985,551913.132588,,413837,,,,POINT (215651.496985 551913.132588)
,030201,0000,AA0000017331,교육/보건,보건시설,병/의원,미분류,,,,,,215607.644473,552147.561666,,413869,,,,POINT (215607.644473 552147.561666)
,040113,0000,AA0000017332,숙박/음식,숙박시설,기타숙박시설,,,,,,,208261.015721,555399.292581,,214590,,,,POINT (208261.015721 555399.292581)
,030104,0200,AA0000017333,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,208477.785836,554853.615279,,214478,,,,POINT (208477.785836 554853.615279)
,070305,0119,AA0000017334,산업,서비스산업,금융/보험업,일반은행,새마을금고,,,,,215701.626198,551932.034175,,155530,,,,POINT (215701.626198 551932.034175)
,040113,0000,AA0000017335,숙박/음식,숙박시설,기타숙박시설,,,,,,,207635.123311,554667.090123,,208411,,,,POINT (207635.123311 554667.090123)
,030101,0100,AA0000017336,교육/보건,교육시설,유아교육기관,어린이집,,,,,,215764.214667,551986.307448,,155521,,,,POINT (215764.214667 551986.307448)
,070301,0200,AA0000017337,산업,서비스산업,종합상품판매업,할인매장,미분류,,,,,207702.493593,552705.042625,,213721,,,,POINT (207702.493593 552705.042625)
,040113,0000,AA0000017338,숙박/음식,숙박시설,기타숙박시설,,,,,,,208251.796861,555396.634114,,214590,,,,POINT (208251.796861 555396.634114)
,030104,0200,AA0000017339,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,208141.74193,556179.16718,,212784,,,,POINT (208141.74193 556179.16718)
,030201,0000,AA0000017340,교육/보건,보건시설,병/의원,미분류,,,,,,202152.951361,556249.099554,,217278,,,,POINT (202152.951361 556249.099554)
,040113,0000,AA0000017341,숙박/음식,숙박시설,기타숙박시설,,,,,,,201969.325717,557362.003737,,219058,,,,POINT (201969.325717 557362.003737)
,030201,0000,AA0000017342,교육/보건,보건시설,병/의원,미분류,,,,,,202147.036319,556079.714382,,213198,,,,POINT (202147.036319 556079.714382)
,030201,0000,AA0000017343,교육/보건,보건시설,병/의원,미분류,,,,,,201493.802464,555880.858522,,216218,,,,POINT (201493.802464 555880.858522)
,030104,0200,AA0000017344,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,202509.757848,557051.691993,,499910,,,,POINT (202509.757848 557051.691993)
,070305,0101,AA0000017345,산업,서비스산업,금융/보험업,일반은행,국민은행,,,,,202105.298005,555700.260813,,411969,,,,POINT (202105.298005 555700.260813)
,030201,0000,AA0000017346,교육/보건,보건시설,병/의원,미분류,,,,,,202276.068142,558536.409748,,220490,,,,POINT (202276.068142 558536.409748)
,070305,0105,AA0000017347,산업,서비스산업,금융/보험업,일반은행,하나은행,,,,,202090.5274,556884.276367,,217177,,,,POINT (202090.5274 556884.276367)
,030104,0200,AA0000017348,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,201107.971966,558996.026242,,215854,,,,POINT (201107.971966 558996.026242)
,030201,0000,AA0000017349,교육/보건,보건시설,병/의원,미분류,,,,,,202348.35284,558506.556725,,220503,,,,POINT (202348.35284 558506.556725)
,030201,0000,AA0000017350,교육/보건,보건시설,병/의원,미분류,,,,,,202040.015699,558984.62016,,338618,,,,POINT (202040.015699 558984.62016)
,030104,0200,AA0000017351,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,202872.463048,556426.773684,,217364,,,,POINT (202872.463048 556426.773684)
,030201,0000,AA0000017352,교육/보건,보건시설,병/의원,미분류,,,,,,205191.478544,556953.871421,,217987,,,,POINT (205191.478544 556953.871421)
,030104,0200,AA0000017353,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,202427.306644,557046.83774,,499910,,,,POINT (202427.306644 557046.83774)
,030104,0200,AA0000017354,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,202978.340821,556419.43354,,217364,,,,POINT (202978.340821 556419.43354)
,040113,0000,AA0000017355,숙박/음식,숙박시설,기타숙박시설,,,,,,,202441.547041,556243.464122,,217284,,,,POINT (202441.547041 556243.464122)
,070301,0100,AA0000017356,산업,서비스산업,종합상품판매업,백화점,미분류,,,,,202616.80244,557160.227078,,220925,,,,POINT (202616.80244 557160.227078)
,030201,0000,AA0000017357,교육/보건,보건시설,병/의원,미분류,,,,,,203158.86627,556582.237817,,217365,,,,POINT (203158.86627 556582.237817)
,030104,0500,AA0000017358,교육/보건,교육시설,고등교육기관,공업고등학교,,,,,,204897.607887,557856.174067,,363543,,,,POINT (204897.607887 557856.174067)
,030104,0500,AA0000017359,교육/보건,교육시설,고등교육기관,공업고등학교,,,,,,204906.11874,557905.011347,,363543,,,,POINT (204906.11874 557905.011347)
,030104,0200,AA0000017360,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,202946.599813,556415.939358,,217364,,,,POINT (202946.599813 556415.939358)
,030201,0000,AA0000017361,교육/보건,보건시설,병/의원,미분류,,,,,,207163.150936,551819.35942,,211394,,,,POINT (207163.150936 551819.35942)
,030201,1800,AA0000017362,교육/보건,보건시설,병/의원,정신과,,,,,,207405.158851,551603.68584,,211215,,,,POINT (207405.158851 551603.68584)
,040113,0000,AA0000017363,숙박/음식,숙박시설,기타숙박시설,,,,,,,203229.149292,553416.741593,,364690,,,,POINT (203229.149292 553416.741593)
,040113,0000,AA0000017364,숙박/음식,숙박시설,기타숙박시설,,,,,,,204188.654926,553100.449628,,19207,,,,POINT (204188.654926 553100.449628)
,030104,0200,AA0000017365,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,204597.243991,554308.943139,,362204,,,,POINT (204597.243991 554308.943139)
,030104,0200,AA0000017366,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,204578.789188,554314.816089,,363091,,,,POINT (204578.789188 554314.816089)
,030105,0104,AA0000017367,교육/보건,교육시설,대학교,전문대학,부속시설,,,,,205736.69246,554438.204178,,413255,,,,POINT (205736.69246 554438.204178)
,070305,0105,AA0000017368,산업,서비스산업,금융/보험업,일반은행,하나은행,,,,,207124.139022,552768.603118,,213718,,,,POINT (207124.139022 552768.603118)
,040113,0000,AA0000017369,숙박/음식,숙박시설,기타숙박시설,,,,,,,207281.024021,552247.071588,,211338,,,,POINT (207281.024021 552247.071588)
,030104,0200,AA0000017370,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,205890.422064,553814.880584,,355126,,,,POINT (205890.422064 553814.880584)
,030104,0200,AA0000017371,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,204436.538012,554397.802902,,363091,,,,POINT (204436.538012 554397.802902)
,040113,0000,AA0000017372,숙박/음식,숙박시설,기타숙박시설,,,,,,,204079.029639,553069.212342,,356114,,,,POINT (204079.029639 553069.212342)
,040113,0000,AA0000017373,숙박/음식,숙박시설,기타숙박시설,,,,,,,203386.130021,553902.155361,,342141,,,,POINT (203386.130021 553902.155361)
,070301,0600,AA0000017374,산업,서비스산업,종합상품판매업,기타종합상품판매업,,,,,,207386.668053,553353.694425,,212709,,,,POINT (207386.668053 553353.694425)
,040113,0000,AA0000017375,숙박/음식,숙박시설,기타숙박시설,,,,,,,204201.85747,553094.276499,,19367,,,,POINT (204201.85747 553094.276499)
,040113,0000,AA0000017376,숙박/음식,숙박시설,기타숙박시설,,,,,,,204209.396235,553089.886273,,19367,,,,POINT (204209.396235 553089.886273)
,040113,0000,AA0000017377,숙박/음식,숙박시설,기타숙박시설,,,,,,,204217.258933,553085.660157,,19367,,,,POINT (204217.258933 553085.660157)
,040113,0000,AA0000017378,숙박/음식,숙박시설,기타숙박시설,,,,,,,204195.707138,553086.211907,,361793,,,,POINT (204195.707138 553086.211907)
,010102,0000,AA0000017379,행정,중앙행정기관,중앙위원회,미분류,,,,,,205915.130716,552508.350238,,334315,,,,POINT (205915.130716 552508.350238)
,030104,0200,AA0000017380,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,204533.994236,554370.617517,,363091,,,,POINT (204533.994236 554370.617517)
,030104,0200,AA0000017381,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,204564.304513,554335.588785,,363091,,,,POINT (204564.304513 554335.588785)
,030201,0000,AA0000017382,교육/보건,보건시설,병/의원,미분류,,,,,,203302.651721,552084.541307,,190362,,,,POINT (203302.651721 552084.541307)
,030104,0200,AA0000017383,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,204503.519337,554357.378198,,363091,,,,POINT (204503.519337 554357.378198)
,040113,0000,AA0000017384,숙박/음식,숙박시설,기타숙박시설,,,,,,,204085.882282,552967.740551,,361829,,,,POINT (204085.882282 552967.740551)
,040113,0000,AA0000017385,숙박/음식,숙박시설,기타숙박시설,,,,,,,204092.957937,552935.926245,,23486,,,,POINT (204092.957937 552935.926245)
,040113,0000,AA0000017386,숙박/음식,숙박시설,기타숙박시설,,,,,,,204097.572469,552961.07328,,361829,,,,POINT (204097.572469 552961.07328)
,030201,0000,AA0000017387,교육/보건,보건시설,병/의원,미분류,,,,,,206057.131836,552037.616458,,332246,,,,POINT (206057.131836 552037.616458)
,070305,0104,AA0000017388,산업,서비스산업,금융/보험업,일반은행,신한은행,,,,,202147.748377,555769.462656,,215186,,,,POINT (202147.748377 555769.462656)
,030104,0200,AA0000017389,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,205956.781056,553595.58819,,35294,,,,POINT (205956.781056 553595.58819)
,040113,0000,AA0000017390,숙박/음식,숙박시설,기타숙박시설,,,,,,,206579.248895,553314.033543,,361962,,,,POINT (206579.248895 553314.033543)
,040113,0000,AA0000017391,숙박/음식,숙박시설,기타숙박시설,,,,,,,201027.754884,552383.67273,,281469,,,,POINT (201027.754884 552383.67273)
,030104,0200,AA0000017392,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,202064.625473,551568.237956,,208047,,,,POINT (202064.625473 551568.237956)
,060201,0000,AA0000017393,레저/관광/예술,문화/예술시설,전시관,,,,,,,200266.762466,554340.483725,,349105,,,,POINT (200266.762466 554340.483725)
,030201,0000,AA0000017394,교육/보건,보건시설,병/의원,미분류,,,,,,200193.343324,553662.906184,,361276,,,,POINT (200193.343324 553662.906184)
,040113,0000,AA0000017395,숙박/음식,숙박시설,기타숙박시설,,,,,,,201173.568229,552418.84552,,361415,,,,POINT (201173.568229 552418.84552)
,040113,0000,AA0000017396,숙박/음식,숙박시설,기타숙박시설,,,,,,,201020.299078,552369.399982,,338438,,,,POINT (201020.299078 552369.399982)
,040113,0000,AA0000017397,숙박/음식,숙박시설,기타숙박시설,,,,,,,201067.111373,552377.06975,,281469,,,,POINT (201067.111373 552377.06975)
,030201,0000,AA0000017398,교육/보건,보건시설,병/의원,미분류,,,,,,200447.769406,554371.173008,,217814,,,,POINT (200447.769406 554371.173008)
,040113,0000,AA0000017399,숙박/음식,숙박시설,기타숙박시설,,,,,,,201056.797466,552453.795166,,281469,,,,POINT (201056.797466 552453.795166)
,060205,0000,AA0000017400,레저/관광/예술,문화/예술시설,공연/연극장,미분류,,,,,,199851.339061,553954.825766,,349124,,,,POINT (199851.339061 553954.825766)
,030104,0200,AA0000017401,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,201993.422388,551668.577878,,208047,,,,POINT (201993.422388 551668.577878)
,030104,0200,AA0000017402,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,201976.429019,551631.943982,,208047,,,,POINT (201976.429019 551631.943982)
,060205,0000,AA0000017403,레저/관광/예술,문화/예술시설,공연/연극장,미분류,,,,,,200326.614195,552539.664241,,361261,,,,POINT (200326.614195 552539.664241)
,040113,0000,AA0000017404,숙박/음식,숙박시설,기타숙박시설,,,,,,,199217.130058,553014.80223,,353127,,,,POINT (199217.130058 553014.80223)
,030104,0200,AA0000017405,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,200171.394736,553907.29174,,58970,,,,POINT (200171.394736 553907.29174)
,070301,0100,AA0000017406,산업,서비스산업,종합상품판매업,백화점,미분류,,,,,200240.374693,552041.647987,,207236,,,,POINT (200240.374693 552041.647987)
,030201,0000,AA0000017407,교육/보건,보건시설,병/의원,미분류,,,,,,206934.691423,555034.785548,,166072,,,,POINT (206934.691423 555034.785548)
,040113,0000,AA0000017408,숙박/음식,숙박시설,기타숙박시설,,,,,,,203318.086957,552809.463957,,413326,,,,POINT (203318.086957 552809.463957)
,010301,0400,AA0000017409,행정,지방행정기관,지방행정집행기관,구청,,,,,,203255.123621,551477.938163,,197561,,,,POINT (203255.123621 551477.938163)
,030201,0000,AA0000017410,교육/보건,보건시설,병/의원,미분류,,,,,,204870.61888,551553.986913,,210043,,,,POINT (204870.61888 551553.986913)
,030201,0000,AA0000017411,교육/보건,보건시설,병/의원,미분류,,,,,,205179.823,554899.325361,,282177,,,,POINT (205179.823 554899.325361)
,070301,0302,AA0000017412,산업,서비스산업,종합상품판매업,대형상가,일반종합상가,,,,,206815.582469,554740.957533,,212571,,,,POINT (206815.582469 554740.957533)
,040113,0000,AA0000017413,숙박/음식,숙박시설,기타숙박시설,,,,,,,203145.236411,553133.291264,,156063,,,,POINT (203145.236411 553133.291264)
,040113,0000,AA0000017414,숙박/음식,숙박시설,기타숙박시설,,,,,,,202398.737413,552828.973504,,238832,,,,POINT (202398.737413 552828.973504)
,030104,0200,AA0000017415,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,204502.157418,554988.372426,,340808,,,,POINT (204502.157418 554988.372426)
,040113,0000,AA0000017416,숙박/음식,숙박시설,기타숙박시설,,,,,,,206526.179336,554580.482126,,212619,,,,POINT (206526.179336 554580.482126)
,070301,0100,AA0000017417,산업,서비스산업,종합상품판매업,백화점,미분류,,,,,199320.622744,552535.827414,,247514,,,,POINT (199320.622744 552535.827414)
,030104,0500,AA0000017418,교육/보건,교육시설,고등교육기관,공업고등학교,,,,,,201079.109596,551782.930408,,207256,,,,POINT (201079.109596 551782.930408)
,040113,0000,AA0000017419,숙박/음식,숙박시설,기타숙박시설,,,,,,,201617.706015,551945.668092,,207970,,,,POINT (201617.706015 551945.668092)
,010301,0400,AA0000017420,행정,지방행정기관,지방행정집행기관,구청,,,,,,198128.526801,552628.75627,,353143,,,,POINT (198128.526801 552628.75627)
,030104,0200,AA0000017421,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,198894.319078,553804.251263,,361164,,,,POINT (198894.319078 553804.251263)
,030104,0200,AA0000017422,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,198894.416647,553838.749107,,361164,,,,POINT (198894.416647 553838.749107)
,030104,0200,AA0000017423,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,200055.233693,554755.750174,,361323,,,,POINT (200055.233693 554755.750174)
,030104,0200,AA0000017424,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,200038.277998,554753.121645,,361323,,,,POINT (200038.277998 554753.121645)
,030104,0200,AA0000017425,교육/보건,교육시설,고등교육기관,공립고등학교,,,,,,199765.8046,554704.948151,,361322,,,,POINT (199765.8046 554704.948151)
